,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
372,2019-04-11,1894.4253187903971,1679.5872362429257,1881.7380793543234,1894.4253187903971,1894.4253187903971,-106.96622571569287,-106.96622571569287,-106.96622571569287,37.24389010817667,37.24389010817667,37.24389010817667,5.622399861993207,5.622399861993207,5.622399861993207,-149.83251568586277,-149.83251568586277,-149.83251568586277,0.0,0.0,0.0,1787.4590930747042
373,2019-04-12,1896.164844959658,1687.3840995382998,1885.8736565662014,1896.164844959658,1896.164844959658,-107.18511730734494,-107.18511730734494,-107.18511730734494,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110385601,-2.071396110385601,-2.071396110385601,-142.35761130513603,-142.35761130513603,-142.35761130513603,0.0,0.0,0.0,1788.9797276523132
374,2019-04-15,1891.662905409854,1704.664982620029,1905.9252084360987,1891.662905409854,1891.662905409854,-83.77001820997044,-83.77001820997044,-83.77001820997044,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697157497,-3.358388697157497,-3.358388697157497,-117.65551962098962,-117.65551962098962,-117.65551962098962,0.0,0.0,0.0,1807.8928871998835
375,2019-04-16,1890.162258893252,1724.3003552753016,1925.8530334723082,1890.162258893252,1890.162258893252,-68.56958198592896,-68.56958198592896,-68.56958198592896,37.24389010817667,37.24389010817667,37.24389010817667,3.02922247457701,3.02922247457701,3.02922247457701,-108.84269456868263,-108.84269456868263,-108.84269456868263,0.0,0.0,0.0,1821.592676907323
376,2019-04-17,1888.6616123766507,1735.7635392486707,1939.629870976481,1888.6616123766507,1888.6616123766507,-56.52255418344124,-56.52255418344124,-56.52255418344124,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608061809,6.089135608061809,6.089135608061809,-99.85557989967973,-99.85557989967973,-99.85557989967973,0.0,0.0,0.0,1832.1390581932094
377,2019-04-18,1887.1609658600494,1738.5739716022006,1936.0659327018436,1887.1609658600494,1887.1609658600494,-47.90997985247252,-47.90997985247252,-47.90997985247252,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862011055,5.622399862011055,5.622399862011055,-90.77626982266025,-90.77626982266025,-90.77626982266025,0.0,0.0,0.0,1839.2509860075768
378,2019-04-22,1881.1583797936435,1755.4819806867677,1959.5449394596365,1881.1583797936435,1881.1583797936435,-21.497680405280896,-21.497680405280896,-21.497680405280896,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971580412,-3.3583886971580412,-3.3583886971580412,-55.38318181629953,-55.38318181629953,-55.38318181629953,0.0,0.0,0.0,1859.6606993883627
379,2019-04-23,1879.657733277042,1770.567435945212,1971.2526817182975,1879.657733277042,1879.657733277042,-6.97976138582793,-6.97976138582793,-6.97976138582793,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474566794,3.029222474566794,3.029222474566794,-47.2528739685714,-47.2528739685714,-47.2528739685714,0.0,0.0,0.0,1872.6779718912142
380,2019-04-24,1878.1570867604407,1777.436635833875,1987.7867184984225,1878.1570867604407,1878.1570867604407,3.7298603519935853,3.7298603519935853,3.7298603519935853,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608062867,6.089135608062867,6.089135608062867,-39.60316536424596,-39.60316536424596,-39.60316536424596,0.0,0.0,0.0,1881.8869471124344
381,2019-04-25,1876.656440243839,1780.4503419128275,1986.6102275171747,1876.656440243839,1876.656440243839,10.342284639009716,10.342284639009716,10.342284639009716,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998620089,5.6223998620089,5.6223998620089,-32.52400533117586,-32.52400533117586,-32.52400533117586,0.0,0.0,0.0,1886.9987248828486
382,2019-04-26,1875.1557937272376,1783.999175288705,1984.2346946473967,1875.1557937272376,1875.1557937272376,9.074478473832164,9.074478473832164,9.074478473832164,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103917455,-2.0713961103917455,-2.0713961103917455,-26.098015523952768,-26.098015523952768,-26.098015523952768,0.0,0.0,0.0,1884.2302722010697
383,2019-04-29,1870.6538541774335,1794.2065641164168,1992.2019565581616,1870.6538541774335,1870.6538541774335,22.47173089798789,22.47173089798789,22.47173089798789,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697156654,-3.358388697156654,-3.358388697156654,-11.413770513032132,-11.413770513032132,-11.413770513032132,0.0,0.0,0.0,1893.1255850754214
384,2019-04-30,1869.1532076608319,1800.5254710494974,2001.8639516783667,1869.1532076608319,1869.1532076608319,32.06049678546417,32.06049678546417,32.06049678546417,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745749388,3.0292224745749388,3.0292224745749388,-8.212615797287445,-8.212615797287445,-8.212615797287445,0.0,0.0,0.0,1901.213704446296
385,2019-05-01,1867.6525611442305,1805.1800767032087,2011.6076703634235,1867.6525611442305,1867.6525611442305,37.42968640731978,37.42968640731978,37.42968640731978,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608064422,6.089135608064422,6.089135608064422,-5.903339308921312,-5.903339308921312,-5.903339308921312,0.0,0.0,0.0,1905.0822475515504
386,2019-05-02,1866.1519146276291,1807.385100573206,2006.065899618845,1866.1519146276291,1866.1519146276291,38.37698063774305,38.37698063774305,38.37698063774305,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862001744,5.622399862001744,5.622399862001744,-4.489309332435362,-4.489309332435362,-4.489309332435362,0.0,0.0,0.0,1904.5288952653723
387,2019-05-03,1864.6512681110278,1791.0457481812282,1993.9869399740712,1864.6512681110278,1864.6512681110278,31.215081787800113,31.215081787800113,31.215081787800113,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110388132,-2.071396110388132,-2.071396110388132,-3.9574122099884304,-3.9574122099884304,-3.9574122099884304,0.0,0.0,0.0,1895.8663498988278
388,2019-05-06,1860.1493285612232,1782.7588360664415,1988.4744883201154,1860.1493285612232,1860.1493285612232,26.60651433246356,26.60651433246356,26.60651433246356,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697150206,-3.358388697150206,-3.358388697150206,-7.278987078562909,-7.278987078562909,-7.278987078562909,0.0,0.0,0.0,1886.7558428936868
389,2019-05-07,1858.6486820446219,1787.1457620107017,1993.7234074310404,1858.6486820446219,1858.6486820446219,30.449957703723,30.449957703723,30.449957703723,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745771907,3.0292224745771907,3.0292224745771907,-9.823154879030866,-9.823154879030866,-9.823154879030866,0.0,0.0,0.0,1889.0986397483448
390,2019-05-08,1857.14803552802,1784.7543209659332,1992.2798001356284,1857.14803552802,1857.14803552802,30.38275353304085,30.38275353304085,30.38275353304085,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608065728,6.089135608065728,6.089135608065728,-12.950272183201553,-12.950272183201553,-12.950272183201553,0.0,0.0,0.0,1887.530789061061
391,2019-05-09,1855.6473890114187,1784.7611084908508,1971.5246874143877,1855.6473890114187,1855.6473890114187,26.304626889380778,26.304626889380778,26.304626889380778,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862010841,5.622399862010841,5.622399862010841,-16.561663080806735,-16.561663080806735,-16.561663080806735,0.0,0.0,0.0,1881.9520159007996
392,2019-05-10,1854.1467424948173,1761.1973091203074,1971.317646499137,1854.1467424948173,1854.1467424948173,14.622642043721703,14.622642043721703,14.622642043721703,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103912033,-2.0713961103912033,-2.0713961103912033,-20.54985195406377,-20.54985195406377,-20.54985195406377,0.0,0.0,0.0,1868.769384538539
393,2019-05-13,1849.6448029450128,1746.1318466382822,1945.1329163070745,1849.6448029450128,1849.6448029450128,0.26792785746709674,0.26792785746709674,0.26792785746709674,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697153881,-3.358388697153881,-3.358388697153881,-33.617573553555694,-33.617573553555694,-33.617573553555694,0.0,0.0,0.0,1849.91273080248
394,2019-05-14,1848.1441564284114,1755.8586571515193,1953.6998176535972,1848.1441564284114,1848.1441564284114,2.3278547961379568,2.3278547961379568,2.3278547961379568,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474566975,3.029222474566975,3.029222474566975,-37.945257786605694,-37.945257786605694,-37.945257786605694,0.0,0.0,0.0,1850.4720112245493
395,2019-05-15,1846.64350991181,1747.6022708372252,1940.217526000161,1846.64350991181,1846.64350991181,1.2681998569407478,1.2681998569407478,1.2681998569407478,37.24389010817667,37.24389010817667,37.24389010817667,6.08913560805953,6.08913560805953,6.08913560805953,-42.06482585929545,-42.06482585929545,-42.06482585929545,0.0,0.0,0.0,1847.9117097687508
396,2019-05-16,1845.1428633952087,1745.1416054984527,1947.4911768806778,1845.1428633952087,1845.1428633952087,-3.0012593672775867,-3.0012593672775867,-3.0012593672775867,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862006186,5.622399862006186,5.622399862006186,-45.867549337460446,-45.867549337460446,-45.867549337460446,0.0,0.0,0.0,1842.1416040279312
397,2019-05-17,1843.6422168786073,1722.8861091461551,1932.4374827932675,1843.6422168786073,1843.6422168786073,-14.080628060724848,-14.080628060724848,-14.080628060724848,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103942764,-2.0713961103942764,-2.0713961103942764,-49.253122058507245,-49.253122058507245,-49.253122058507245,0.0,0.0,0.0,1829.5615888178825
398,2019-05-20,1834.7611777712968,1714.8861492559734,1914.2611642904174,1834.7611777712968,1834.7611777712968,-22.186803655191323,-22.186803655191323,-22.186803655191323,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697154424,-3.358388697154424,-3.358388697154424,-56.07230506621357,-56.07230506621357,-56.07230506621357,0.0,0.0,0.0,1812.5743741161054
399,2019-05-21,1831.8008314021938,1711.6910617397511,1906.835208625961,1831.8008314021938,1831.8008314021938,-16.74894770549913,-16.74894770549913,-16.74894770549913,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474572173,3.029222474572173,3.029222474572173,-57.02206028824798,-57.02206028824798,-57.02206028824798,0.0,0.0,0.0,1815.0518836966946
400,2019-05-22,1828.84048503309,1714.9934319438828,1913.7624194958653,1828.84048503309,1828.84048503309,-13.909459544149534,-13.909459544149534,-13.909459544149534,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608060836,6.089135608060836,6.089135608060836,-57.24248526038705,-57.24248526038705,-57.24248526038705,0.0,0.0,0.0,1814.9310254889406
401,2019-05-23,1825.8801386639868,1718.6272038151415,1918.0263270421724,1825.8801386639868,1825.8801386639868,-13.850641846208655,-13.850641846208655,-13.850641846208655,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862004031,5.622399862004031,5.622399862004031,-56.71693181638936,-56.71693181638936,-56.71693181638936,0.0,0.0,0.0,1812.0294968177782
402,2019-05-24,1822.9197922948833,1701.251563035025,1895.6313641867923,1822.9197922948833,1822.9197922948833,-20.272353936235692,-20.272353936235692,-20.272353936235692,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103973477,-2.0713961103973477,-2.0713961103973477,-55.444847934015016,-55.444847934015016,-55.444847934015016,0.0,0.0,0.0,1802.6474383586476
403,2019-05-28,1811.0784068184696,1700.9563823965136,1905.3771991195865,1811.0784068184696,1811.0784068184696,-3.1337317619865033,-3.1337317619865033,-3.1337317619865033,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745773715,3.0292224745773715,3.0292224745773715,-43.40684434474054,-43.40684434474054,-43.40684434474054,0.0,0.0,0.0,1807.944675056483
404,2019-05-29,1808.118060449366,1707.864591587014,1913.266014476348,1808.118060449366,1808.118060449366,4.429543211130846,4.429543211130846,4.429543211130846,37.24389010817667,37.24389010817667,37.24389010817667,6.08913560806239,6.08913560806239,6.08913560806239,-38.90348250510822,-38.90348250510822,-38.90348250510822,0.0,0.0,0.0,1812.5476036604969
405,2019-05-30,1805.1577140802624,1718.7700646469316,1913.483032186466,1805.1577140802624,1805.1577140802624,8.929960911857075,8.929960911857075,8.929960911857075,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862008128,5.622399862008128,5.622399862008128,-33.93632905832773,-33.93632905832773,-33.93632905832773,0.0,0.0,0.0,1814.0876749921194
406,2019-05-31,1802.1973677111591,1705.3961980467864,1911.5839785402595,1802.1973677111591,1802.1973677111591,6.587909804558618,6.587909804558618,6.587909804558618,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110393734,-2.071396110393734,-2.071396110393734,-28.584584193224323,-28.584584193224323,-28.584584193224323,0.0,0.0,0.0,1808.7852775157178
407,2019-06-03,1793.316328603849,1716.1884715531494,1922.8588376000464,1793.316328603849,1793.316328603849,22.83727712998059,22.83727712998059,22.83727712998059,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971516503,-3.3583886971516503,-3.3583886971516503,-11.048224281044435,-11.048224281044435,-11.048224281044435,0.0,0.0,0.0,1816.1536057338294
408,2019-06-04,1790.3559822347452,1728.37520036875,1932.5469309427656,1790.3559822347452,1790.3559822347452,35.294296520036475,35.294296520036475,35.294296520036475,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745825695,3.0292224745825695,3.0292224745825695,-4.978816062722769,-4.978816062722769,-4.978816062722769,0.0,0.0,0.0,1825.6502787547815
409,2019-06-05,1787.3956358656415,1734.2008919658267,1937.444099748363,1787.3956358656415,1787.3956358656415,44.411844438417475,44.411844438417475,44.411844438417475,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608059694,6.089135608059694,6.089135608059694,1.0788187221811056,1.0788187221811056,1.0788187221811056,0.0,0.0,0.0,1831.807480304059
410,2019-06-06,1784.4352894965384,1731.9515862686526,1932.9582225371005,1784.4352894965384,1784.4352894965384,49.92791849145233,49.92791849145233,49.92791849145233,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862005974,5.622399862005974,5.622399862005974,7.061628521269683,7.061628521269683,7.061628521269683,0.0,0.0,0.0,1834.3632079879908
411,2019-06-07,1781.4749431274347,1729.731996388449,1924.336826134027,1781.4749431274347,1781.4749431274347,48.08910136482186,48.08910136482186,48.08910136482186,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103920533,-2.0713961103920533,-2.0713961103920533,12.916607367037235,12.916607367037235,12.916607367037235,0.0,0.0,0.0,1829.5640444922565
412,2019-06-10,1772.5939040201247,1741.9428936520276,1937.863435079199,1772.5939040201247,1772.5939040201247,63.24840206968285,63.24840206968285,63.24840206968285,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697157255,-3.358388697157255,-3.358388697157255,29.36290065866343,29.36290065866343,29.36290065866343,0.0,0.0,0.0,1835.8423060898076
413,2019-06-11,1769.6335576510214,1741.6600691352364,1949.672446704934,1769.6335576510214,1769.6335576510214,74.69323168985638,74.69323168985638,74.69323168985638,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474559887,3.029222474559887,3.029222474559887,34.42011910711981,34.42011910711981,34.42011910711981,0.0,0.0,0.0,1844.326789340878
414,2019-06-12,1766.673211281918,1747.6529479672504,1952.2376676146266,1766.673211281918,1766.673211281918,82.6055310601311,82.6055310601311,82.6055310601311,37.24389010817667,37.24389010817667,37.24389010817667,6.08913560806125,6.08913560806125,6.08913560806125,39.272505343893165,39.272505343893165,39.272505343893165,0.0,0.0,0.0,1849.278742342049
415,2019-06-13,1763.7128649128142,1744.6281592440178,1951.7819900308898,1763.7128649128142,1763.7128649128142,86.81051451680098,86.81051451680098,86.81051451680098,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862001318,5.622399862001318,5.622399862001318,43.944224546622976,43.944224546622976,43.944224546622976,0.0,0.0,0.0,1850.5233794296153
416,2019-06-14,1760.752518543711,1745.2223963411031,1945.4003845453651,1760.752518543711,1760.752518543711,83.64386653445452,83.64386653445452,83.64386653445452,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103998786,-2.0713961103998786,-2.0713961103998786,48.47137253667771,48.47137253667771,48.47137253667771,0.0,0.0,0.0,1844.3963850781654
417,2019-06-17,1751.8714794364007,1751.562983077928,1950.6692289623122,1751.8714794364007,1751.8714794364007,95.58072207879246,95.58072207879246,95.58072207879246,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971508075,-3.3583886971508075,-3.3583886971508075,61.6952206677666,61.6952206677666,61.6952206677666,0.0,0.0,0.0,1847.452201515193
418,2019-06-18,1748.911133067297,1753.6811892799815,1968.3854217191224,1748.911133067297,1748.911133067297,106.46370537686029,106.46370537686029,106.46370537686029,37.24389010817667,37.24389010817667,37.24389010817667,3.02922247456803,3.02922247456803,3.02922247456803,66.19059279411557,66.19059279411557,66.19059279411557,0.0,0.0,0.0,1855.3748384441574
419,2019-06-19,1745.9507866981937,1760.9659033418855,1957.9471722418944,1745.9507866981937,1745.9507866981937,114.17672955255769,114.17672955255769,114.17672955255769,37.24389010817667,37.24389010817667,37.24389010817667,6.0891356080628025,6.0891356080628025,6.0891356080628025,70.84370383631821,70.84370383631821,70.84370383631821,0.0,0.0,0.0,1860.1275162507513
420,2019-06-20,1742.9904403290902,1762.5770555171343,1957.4527609402498,1742.9904403290902,1742.9904403290902,118.59064675981061,118.59064675981061,118.59064675981061,37.24389010817667,37.24389010817667,37.24389010817667,5.622399861996662,5.622399861996662,5.622399861996662,75.72435678963726,75.72435678963726,75.72435678963726,0.0,0.0,0.0,1861.5810870889009
421,2019-06-21,1740.030093959987,1758.7509205369706,1955.1444051656895,1740.030093959987,1740.030093959987,116.07225816244458,116.07225816244458,116.07225816244458,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110391511,-2.071396110391511,-2.071396110391511,80.89976416465942,80.89976416465942,80.89976416465942,0.0,0.0,0.0,1856.1023521224315
422,2019-06-24,1731.1490548526765,1758.4417932079216,1963.3254733048104,1731.1490548526765,1731.1490548526765,132.66161066937292,132.66161066937292,132.66161066937292,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971544814,-3.3583886971544814,-3.3583886971544814,98.77610925835073,98.77610925835073,98.77610925835073,0.0,0.0,0.0,1863.8106655220495
423,2019-06-25,1728.1887084781981,1771.436290068046,1978.3011168989067,1728.188708478198,1728.188708478198,145.93916059538083,145.93916059538083,145.93916059538083,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745702825,3.0292224745702825,3.0292224745702825,105.66604801263387,105.66604801263387,105.66604801263387,0.0,0.0,0.0,1874.127869073579
424,2019-06-26,1725.2283621037204,1771.8704307469534,1976.184504710826,1725.2283621037204,1725.2283621037204,156.39854357397488,156.39854357397488,156.39854357397488,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608060357,6.089135608060357,6.089135608060357,113.06551785773785,113.06551785773785,113.06551785773785,0.0,0.0,0.0,1881.6269056776953
425,2019-06-27,1722.268015729242,1789.074108681317,1990.0574627928634,1722.268015729242,1722.268015729242,163.84592490195763,163.84592490195763,163.84592490195763,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862003259,5.622399862003259,5.622399862003259,120.9796349317777,120.9796349317777,120.9796349317777,0.0,0.0,0.0,1886.1139406311997
426,2019-06-28,1719.3076693547644,1779.801057999299,1988.0240776141006,1719.3076693547644,1719.3076693547644,164.5703274704697,164.5703274704697,164.5703274704697,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110387897,-2.071396110387897,-2.071396110387897,129.3978334726809,129.3978334726809,129.3978334726809,0.0,0.0,0.0,1883.877996825234
427,2019-07-01,1710.42663023133,1800.431515715015,2000.2631757596132,1710.42663023133,1710.42663023133,191.21359673730808,191.21359673730808,191.21359673730808,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971480337,-3.3583886971480337,-3.3583886971480337,157.32809532627942,157.32809532627942,157.32809532627942,0.0,0.0,0.0,1901.640226968638
428,2019-07-02,1707.4662838568518,1810.0811557941358,2021.048202206648,1707.4662838568518,1707.4662838568518,207.6074103225604,207.6074103225604,207.6074103225604,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745630136,3.0292224745630136,3.0292224745630136,167.3342977398207,167.3342977398207,167.3342977398207,0.0,0.0,0.0,1915.073694179412
429,2019-07-03,1704.5059374823738,1817.1414392681074,2021.5571505379726,1704.5059374823738,1704.5059374823738,220.8868286531608,220.8868286531608,220.8868286531608,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608061664,6.089135608061664,6.089135608061664,177.55380293692244,177.55380293692244,177.55380293692244,0.0,0.0,0.0,1925.3927661355347
430,2019-07-05,1698.5852447334178,1839.6476359431042,2031.4110791784983,1698.5852447334178,1698.5852447334178,233.3949837581509,233.3949837581509,233.3949837581509,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103862157,-2.0713961103862157,-2.0713961103862157,198.22248976036045,198.22248976036045,198.22248976036045,0.0,0.0,0.0,1931.9802284915686
431,2019-07-08,1689.7042056099833,1838.495157813103,2043.6709688389035,1689.7042056099833,1689.7042056099833,261.9336488660448,261.9336488660448,261.9336488660448,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697153638,-3.358388697153638,-3.358388697153638,228.0481474550218,228.0481474550218,228.0481474550218,0.0,0.0,0.0,1951.6378544760282
432,2019-07-09,1686.7438592355056,1862.7083285848107,2077.804721811987,1686.7438592355056,1686.7438592355056,277.45498826907493,277.45498826907493,277.45498826907493,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474568212,3.029222474568212,3.029222474568212,237.18187568633005,237.18187568633005,237.18187568633005,0.0,0.0,0.0,1964.1988475045805
433,2019-07-10,1683.7835128610268,1870.4418396202088,2074.2955713749534,1683.7835128610268,1683.7835128610268,289.0409327835681,289.0409327835681,289.0409327835681,37.24389010817667,37.24389010817667,37.24389010817667,6.08913560806297,6.08913560806297,6.08913560806297,245.7079070673285,245.7079070673285,245.7079070673285,0.0,0.0,0.0,1972.824445644595
434,2019-07-11,1680.8231664865486,1876.613169031475,2079.0770298549746,1680.8231664865486,1680.8231664865486,296.3787697983267,296.3787697983267,296.3787697983267,37.24389010817667,37.24389010817667,37.24389010817667,5.622399861993948,5.622399861993948,5.622399861993948,253.51247982815602,253.51247982815602,253.51247982815602,0.0,0.0,0.0,1977.2019362848753
435,2019-07-12,1677.8628201120707,1869.201627599005,2077.795157677783,1677.8628201120707,1677.8628201120707,295.6640582297876,295.6640582297876,295.6640582297876,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110382602,-2.071396110382602,-2.071396110382602,260.4915642319935,260.4915642319935,260.4915642319935,0.0,0.0,0.0,1973.5268783418583
436,2019-07-15,1668.9817809886365,1875.5508085152123,2079.6823033327796,1668.9817809886365,1668.9817809886365,309.52288531221797,309.52288531221797,309.52288531221797,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971541803,-3.3583886971541803,-3.3583886971541803,275.6373839011955,275.6373839011955,275.6373839011955,0.0,0.0,0.0,1978.5046663008545
437,2019-07-16,1666.0214346141586,1882.5343481695288,2091.9875824528986,1666.0214346141586,1666.0214346141586,318.83234085390615,318.83234085390615,318.83234085390615,37.24389010817667,37.24389010817667,37.24389010817667,3.02922247457341,3.02922247457341,3.02922247457341,278.5592282711561,278.5592282711561,278.5592282711561,0.0,0.0,0.0,1984.8537754680647
438,2019-07-17,1663.0610882396804,1878.801570621529,2095.355797691561,1663.0610882396804,1663.0610882396804,323.7004688916936,323.7004688916936,323.7004688916936,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608064525,6.089135608064525,6.089135608064525,280.3674431754524,280.3674431754524,280.3674431754524,0.0,0.0,0.0,1986.761557131374
439,2019-07-18,1660.100741865202,1885.8588606566284,2086.6264545235067,1660.100741865202,1660.100741865202,323.92948336453134,323.92948336453134,323.92948336453134,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998620030455,5.6223998620030455,5.6223998620030455,281.06319339435163,281.06319339435163,281.06319339435163,0.0,0.0,0.0,1984.0302252297333
440,2019-07-19,1657.1403954907244,1875.4808311301883,2077.942794957406,1657.1403954907244,1657.1403954907244,315.84184766643295,315.84184766643295,315.84184766643295,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110385675,-2.071396110385675,-2.071396110385675,280.669353668642,280.669353668642,280.669353668642,0.0,0.0,0.0,1972.9822431571574
441,2019-07-22,1648.25935636729,1864.2585543510013,2051.40588096414,1648.25935636729,1648.25935636729,307.38506466583317,307.38506466583317,307.38506466583317,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697157857,-3.358388697157857,-3.358388697157857,273.49956325481435,273.49956325481435,273.49956325481435,0.0,0.0,0.0,1955.644421033123
442,2019-07-23,1645.299009992812,1850.266666051963,2056.606877982071,1645.299009992812,1645.299009992812,309.6701633468669,309.6701633468669,309.6701633468669,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745631944,3.0292224745631944,3.0292224745631944,269.3970507641271,269.3970507641271,269.3970507641271,0.0,0.0,0.0,1954.969173339679
443,2019-07-24,1642.3386636183338,1844.4521488988607,2049.8028341353415,1642.3386636183338,1642.3386636183338,307.95777876295745,307.95777876295745,307.95777876295745,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608061831,6.089135608061831,6.089135608061831,264.624753046719,264.624753046719,264.624753046719,0.0,0.0,0.0,1950.2964423812914
444,2019-07-25,1639.378317243856,1848.2431557629707,2043.9936410703237,1639.378317243856,1639.378317243856,302.18321230816395,302.18321230816395,302.18321230816395,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862012142,5.622399862012142,5.622399862012142,259.3169223379752,259.3169223379752,259.3169223379752,0.0,0.0,0.0,1941.56152955202
445,2019-07-26,1636.4179708693778,1823.5800324933086,2028.4198119835014,1636.4179708693778,1636.4179708693778,288.7914965300597,288.7914965300597,288.7914965300597,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103887466,-2.0713961103887466,-2.0713961103887466,253.61900253227176,253.61900253227176,253.61900253227176,0.0,0.0,0.0,1925.2094673994375
446,2019-07-29,1627.536931745943,1790.1507167635855,1991.6554587002008,1627.536931745943,1627.536931745943,269.6270308028064,269.6270308028064,269.6270308028064,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697158399,-3.358388697158399,-3.358388697158399,235.74152939178816,235.74152939178816,235.74152939178816,0.0,0.0,0.0,1897.1639625487496
447,2019-07-30,1624.5765853714652,1795.1406885069928,1998.948501544744,1624.5765853714652,1624.5765853714652,270.3238973695,270.3238973695,270.3238973695,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474568393,3.029222474568393,3.029222474568393,230.05078478675492,230.05078478675492,230.05078478675492,0.0,0.0,0.0,1894.9004827409651
448,2019-07-31,1621.61624415958,1794.632321564721,1986.7905539091144,1621.6162441595802,1621.6162441595802,268.0854220632868,268.0854220632868,268.0854220632868,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608063384,6.089135608063384,6.089135608063384,224.75239634704675,224.75239634704675,224.75239634704675,0.0,0.0,0.0,1889.7016662228668
449,2019-08-01,1618.6559029476948,1781.9657629083035,1973.191988652506,1618.6559029476948,1618.6559029476948,262.85641532015944,262.85641532015944,262.85641532015944,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862007487,5.622399862007487,5.622399862007487,219.99012534997527,219.99012534997527,219.99012534997527,0.0,0.0,0.0,1881.5123182678542
450,2019-08-02,1615.6955617358094,1761.1100403370338,1965.025831224322,1615.6955617358094,1615.6955617358094,251.06831419341393,251.06831419341393,251.06831419341393,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103918184,-2.0713961103918184,-2.0713961103918184,215.89582019562908,215.89582019562908,215.89582019562908,0.0,0.0,0.0,1866.7638759292233
